test_name,start_time,end_time,cfg_if_txqlen,cfg_use_uring,cfg_parallel,cfg_poll_trigger,cfg_poll_timeout,cfg_queue_depth,cfg_buffer_size,cpu_affinity,reads_cnt,reads_success,reads_failed,writes_cnt,writes_success,writes_failed,syscall_cnt,real,cpu_time,user,sys,cpu_percent,iops_nat1,iopcpus_nat1,eth1_tx_packets,eth1_tx_bytes,eth1_tx_errors,eth1_tx_drops,eth1_tx_overrun,eth1_rx_packets,eth1_rx_bytes,eth1_rx_errors,eth1_rx_drops,eth1_rx_overrun,eth1_pps,eth1_bps,eth1_bitps,eth1_packet_loss,nat1_tx_packets,nat1_tx_bytes,nat1_tx_errors,nat1_tx_drops,nat1_tx_overrun,nat1_rx_packets,nat1_rx_bytes,nat1_rx_errors,nat1_rx_drops,nat1_rx_overrun,nat1_pps,nat1_bps,nat1_bitps,nat1_packet_loss,eth2_tx_packets,eth2_tx_bytes,eth2_tx_errors,eth2_tx_drops,eth2_tx_overrun,eth2_rx_packets,eth2_rx_bytes,eth2_rx_errors,eth2_rx_drops,eth2_rx_overrun,eth2_pps,eth2_bps,eth2_bitps,eth2_packet_loss,context_switches,voluntary_context_switches,involuntary_context_switches
liburing2_32G_4800Mbit,114481.866075046,114564.374673102,1000,2,0,1000,1000,2,2048,0,9320392,9320390,2,9320390,9320390,0,9320425,82.508598,82.32242,8.818544,73.213698,99,225000,227000,1913927,126396189,0,0,0,7407823,11215385471,0,0,0,89000,135930000,1087440000,0.00,9320390,11209202552,0,1469,0,9320390,11209202552,0,0,0,112000,135855000,1086840000,0.02,7406329,11213120611,0,0,0,1914044,126403863,0,0,0,89000,135903000,1087224000,0.00,479,36,443
liburing2_32G_4800Mbit,114566.379426273,114649.947545794,1000,2,0,1000,1000,2,2048,0,9328104,9328104,0,9328104,9328104,0,9328138,83.568119,82.203575,8.827102,73.376473,98,223000,226000,1921005,126864360,0,0,0,7409088,11217302215,0,0,0,88000,134229000,1073832000,0.00,9328104,11210524221,0,2111,0,9328104,11210524221,0,0,0,111000,134148000,1073184000,0.02,7406964,11214082063,0,0,0,1921134,126872934,0,0,0,88000,134191000,1073528000,0.00,601,42,559
liburing2_32G_4800Mbit,114651.952533872,114734.1014456,1000,2,0,1000,1000,2,2048,0,9319097,9319097,0,9319097,9319097,0,9319146,82.48480,81.746970,8.793904,72.953066,99,227000,228000,1911476,126250353,0,0,0,7409452,11217858318,0,0,0,90000,136723000,1093784000,0.00,9319097,11210834571,0,1949,0,9319097,11210834571,0,0,0,113000,136637000,1093096000,0.02,7407485,11214880280,0,0,0,1911600,126258617,0,0,0,90000,136686000,1093488000,0.00,582,39,543
liburing2_32G_4800Mbit,114736.5882426,114841.540923902,1000,2,0,1000,1000,2,2048,0,9762280,9762280,0,9762280,9762280,0,19524518,105.535041,105.235394,13.812539,91.422855,99,185000,185000,2355131,155538855,0,0,0,7408645,11216630428,0,0,0,70000,106283000,850264000,0.00,9762280,11233190619,0,1654,0,9762280,11233190619,0,0,0,92000,106440000,851520000,0.02,7407010,11214152094,0,0,0,2355299,155549907,0,0,0,70000,106260000,850080000,0.00,495,30,465
liburing2_32G_4800Mbit,114843.545928458,114925.718361341,1000,2,0,1000,1000,2,2048,0,9327324,9327324,0,9327324,9327324,0,9327354,82.172432,81.862881,9.35822,72.827059,99,227000,227000,1919791,126803121,0,0,0,7409741,11218295652,0,0,0,90000,136522000,1092176000,0.00,9327324,11211138669,0,2315,0,9327324,11211138669,0,0,0,113000,136435000,1091480000,0.02,7407400,11214746962,0,0,0,1919905,126810669,0,0,0,90000,136478000,1091824000,0.00,486,36,450
liburing4_32G_4800Mbit,114936.16960082,115005.263581910,1000,2,0,1000,1000,4,2048,0,8867391,8867387,4,8867387,8867387,0,5068859,69.246621,68.803945,5.721898,63.82047,99,256000,257000,1460482,96500736,0,0,0,7409352,11217703844,0,0,0,107000,161997000,1295976000,0.00,8867387,11186327492,0,2618,0,8867387,11186327492,0,0,0,128000,161544000,1292352000,0.03,7406775,11213796378,0,0,0,1460659,96512598,0,0,0,106000,161941000,1295528000,0.00,549,57,492
liburing4_32G_4800Mbit,115007.268387535,115074.982597477,1000,2,0,1000,1000,4,2048,0,8847557,8847557,0,8847557,8847557,0,4567306,67.714209,67.407358,5.754735,61.652623,99,261000,262000,1442196,95278523,0,0,0,7407724,11215241746,0,0,0,109000,165626000,1325008000,0.00,8847557,11183050921,0,2507,0,8847557,11183050921,0,0,0,130000,165151000,1321208000,0.03,7405232,11211467386,0,0,0,1442345,95288357,0,0,0,109000,165570000,1324560000,0.00,556,40,516
liburing4_32G_4800Mbit,115076.987375082,115150.208408756,1000,2,0,1000,1000,4,2048,0,8970918,8970918,0,8970918,8970918,0,6533478,73.221033,72.907053,6.727810,66.179243,99,245000,246000,1563428,103282993,0,0,0,7409630,11218127218,0,0,0,101000,153209000,1225672000,0.00,8970918,11192542707,0,2275,0,8970918,11192542707,0,0,0,122000,152859000,1222872000,0.03,7407357,11214681480,0,0,0,1563568,103292197,0,0,0,101000,153162000,1225296000,0.00,620,56,564
liburing4_32G_4800Mbit,115152.213266636,115230.452355343,1000,2,0,1000,1000,4,2048,0,9063052,9063052,0,9063052,9063052,0,8335250,78.239088,77.934535,7.729153,70.205382,99,231000,232000,1654707,109302969,0,0,0,7410695,11219734566,0,0,0,94000,143403000,1147224000,0.00,9063052,11198562263,0,2494,0,9063052,11198562263,0,0,0,115000,143132000,1145056000,0.03,7408209,11215969290,0,0,0,1654856,109312899,0,0,0,94000,143355000,1146840000,0.00,516,59,457
liburing4_32G_4800Mbit,115232.457265470,115299.894827526,1000,2,0,1000,1000,4,2048,0,8860278,8860278,0,8860278,8860278,0,4483120,67.437562,67.123566,5.317099,61.806467,99,262000,264000,1455517,96181135,0,0,0,7407666,11215147995,0,0,0,109000,166305000,1330440000,0.00,8860278,11182859652,0,3015,0,8860278,11182859652,0,0,0,131000,165826000,1326608000,0.03,7404630,11210550019,0,0,0,1455632,96188761,0,0,0,109000,166237000,1329896000,0.00,551,52,499
liburing8_32G_4800Mbit,115310.195240299,115371.305037945,1000,2,0,1000,1000,8,2048,0,8661916,8661908,8,8661908,8661908,0,2995821,61.109797,60.628679,4.531786,56.96893,99,283000,285000,1254269,82864819,0,0,0,7409650,11218157476,0,0,0,121000,183576000,1468608000,0.00,8661908,11176692201,0,2136,0,8661908,11176692201,0,0,0,141000,182897000,1463176000,0.02,7407514,11214922100,0,0,0,1254399,82873423,0,0,0,121000,183523000,1468184000,0.00,774,129,645
liburing8_32G_4800Mbit,115373.310066623,115429.584799465,1000,2,0,1000,1000,8,2048,0,8559898,8559898,0,8559898,8559898,0,2431806,56.274732,55.769192,4.258902,51.510290,99,304000,306000,1151970,76168975,0,0,0,7410484,11219418702,0,0,0,131000,199371000,1594968000,0.00,8559898,11171860593,0,2816,0,8559898,11171860593,0,0,0,152000,198526000,1588208000,0.03,7407780,11215321902,0,0,0,1152236,76187827,0,0,0,131000,199298000,1594384000,0.00,1189,870,319
liburing8_32G_4800Mbit,115431.589731275,115487.655458870,1000,2,0,1000,1000,8,2048,0,8571513,8571513,0,8571513,8571513,0,2471082,56.65727,55.551895,4.12445,51.539450,99,305000,308000,1164104,76955662,0,0,0,7409395,11217769954,0,0,0,132000,200085000,1600680000,0.00,8571513,11171697454,0,2198,0,8571513,11171697454,0,0,0,152000,199263000,1594104000,0.03,7407173,11214404374,0,0,0,1164321,76970876,0,0,0,132000,200025000,1600200000,0.00,1318,1022,296
liburing8_32G_4800Mbit,115489.660383980,115550.781024727,1000,2,0,1000,1000,8,2048,0,8684498,8684498,0,8684498,8684498,0,2902618,61.120640,60.803879,3.911882,56.891997,99,284000,285000,1276022,84292560,0,0,0,7410178,11218959011,0,0,0,121000,183556000,1468448000,0.00,8684498,11179070147,0,1788,0,8684498,11179070147,0,0,0,142000,182903000,1463224000,0.02,7408351,11216189989,0,0,0,1276114,84298708,0,0,0,121000,183510000,1468080000,0.00,608,46,562
liburing8_32G_4800Mbit,115552.786233355,115613.241589466,1000,2,0,1000,1000,8,2048,0,8637527,8637527,0,8637527,8637527,0,2944834,60.455356,60.54226,4.546087,55.508139,99,285000,287000,1230336,81293123,0,0,0,7409979,11218648337,0,0,0,122000,185570000,1484560000,0.00,8637527,11174774874,0,2897,0,8637527,11174774874,0,0,0,142000,184844000,1478752000,0.03,7407065,11214233597,0,0,0,1230451,81300769,0,0,0,122000,185497000,1483976000,0.00,830,231,599
liburing16_32G_4800Mbit,115623.548849262,115669.6741966,1000,2,0,1000,1000,16,2048,0,8316636,8316620,16,8316620,8316620,0,1475149,45.457892,44.863039,3.219145,41.643894,98,365000,370000,908397,60040393,0,0,0,7409641,11218138664,0,0,0,163000,246785000,1974280000,0.00,8316620,11159582197,0,1527,0,8316620,11159582197,0,0,0,182000,245497000,1963976000,0.02,7407962,11215593714,0,0,0,908510,60047803,0,0,0,162000,246729000,1973832000,0.00,925,649,276
liburing16_32G_4800Mbit,115671.11559227,115715.669706651,1000,2,0,1000,1000,16,2048,0,8284458,8284458,0,8284458,8284458,0,1419062,44.658147,44.166069,3.312358,40.853711,98,371000,375000,878118,58043418,0,0,0,7407455,11214823546,0,0,0,165000,251126000,2009008000,0.00,8284458,11155177678,0,1196,0,8284458,11155177678,0,0,0,185000,249791000,1998328000,0.01,7405987,11212598050,0,0,0,878203,58048992,0,0,0,165000,251077000,2008616000,0.00,1023,806,217
liburing16_32G_4800Mbit,115717.674688712,115764.265025965,1000,2,0,1000,1000,16,2048,0,8321884,8321884,0,8321884,8321884,0,1287998,46.590337,46.129663,3.156042,42.973621,99,357000,360000,913146,60363949,0,0,0,7410579,11219562554,0,0,0,159000,240814000,1926512000,0.00,8321884,11160615525,0,1925,0,8321884,11160615525,0,0,0,178000,239549000,1916392000,0.02,7408407,11216271202,0,0,0,913234,60369781,0,0,0,159000,240744000,1925952000,0.00,1045,726,319
liburing16_32G_4800Mbit,115766.269948922,115812.916038419,1000,2,0,1000,1000,16,2048,0,8360730,8360730,0,8360730,8360730,0,1550402,46.646089,46.287688,3.390368,42.897320,99,358000,361000,954064,63036751,0,0,0,7407980,11215597579,0,0,0,158000,240440000,1923520000,0.00,8360730,11159575938,0,1395,0,8360730,11159575938,0,0,0,179000,239239000,1913912000,0.02,7406466,11213302439,0,0,0,954149,63042353,0,0,0,158000,240391000,1923128000,0.00,487,306,181
liburing16_32G_4800Mbit,115814.920917328,115859.247937421,1000,2,0,1000,1000,16,2048,0,8293914,8293914,0,8293914,8293914,0,1419912,44.327020,43.809444,3.394204,40.415240,98,374000,378000,886713,58644192,0,0,0,7409474,11217877747,0,0,0,167000,253070000,2024560000,0.00,8293914,11156951437,0,2422,0,8293914,11156951437,0,0,0,187000,251696000,2013568000,0.03,7406822,11213862619,0,0,0,886866,58654910,0,0,0,167000,252980000,2023840000,0.00,1106,945,161
liburing32_32G_4800Mbit,115869.543977071,115912.243579811,1000,2,0,1000,1000,32,2048,0,8240343,8240311,32,8240311,8240311,0,748393,42.699602,42.102118,2.868187,39.233931,98,385000,391000,831864,54984762,0,0,0,7409868,11218460735,0,0,0,173000,262733000,2101864000,0.00,8240311,11155916813,0,1528,0,8240311,11155916813,0,0,0,192000,261268000,2090144000,0.02,7408058,11215720395,0,0,0,831975,54992124,0,0,0,173000,262669000,2101352000,0.00,1025,750,275
liburing32_32G_4800Mbit,115914.248805164,115965.869011025,1000,2,0,1000,1000,32,2048,0,8510445,8510445,0,8510445,8510445,0,740384,51.620205,50.987019,2.968523,48.18496,98,329000,333000,1104036,72975409,0,0,0,7408224,11215986926,0,0,0,143000,217279000,1738232000,0.00,8510445,11167049467,0,2072,0,8510445,11167049467,0,0,0,164000,216331000,1730648000,0.02,7406105,11212778760,0,0,0,1104297,72992695,0,0,0,143000,217217000,1737736000,0.00,1897,886,1011
liburing32_32G_4800Mbit,115967.873930655,116013.901292339,1000,2,0,1000,1000,32,2048,0,8363786,8363786,0,8363786,8363786,0,794814,46.27361,45.547805,2.792084,42.755721,98,363000,367000,956133,63203007,0,0,0,7409545,11217974604,0,0,0,160000,243725000,1949800000,0.00,8363787,11161204339,0,2092,0,8363786,11161204287,0,0,0,181000,242492000,1939936000,0.03,7407409,11214740700,0,0,0,956338,63216825,0,0,0,160000,243655000,1949240000,0.00,1053,576,477
liburing32_32G_4800Mbit,116015.906464300,116056.771602603,1000,2,0,1000,1000,32,2048,0,8195142,8195142,0,8195142,8195142,0,745238,40.865138,40.368713,2.643580,37.725133,98,401000,406000,785394,51914842,0,0,0,7411253,11220582296,0,0,0,181000,274576000,2196608000,0.00,8195142,11155472148,0,1586,0,8195142,11155472148,0,0,0,200000,272983000,2183864000,0.02,7409379,11217743588,0,0,0,785478,51920422,0,0,0,181000,274507000,2196056000,0.00,1073,871,202
liburing32_32G_4800Mbit,116058.776650808,116110.135417665,1000,2,0,1000,1000,32,2048,0,8499488,8499488,0,8499488,8499488,0,757228,51.358766,50.749612,2.903922,47.845690,98,330000,334000,1090552,72123108,0,0,0,7410994,11220180332,0,0,0,144000,218469000,1747752000,0.00,8499488,11170176068,0,2358,0,8499488,11170176068,0,0,0,165000,217496000,1739968000,0.03,7408604,11216561872,0,0,0,1090856,72144104,0,0,0,144000,218399000,1747192000,0.00,1929,980,949
liburing64_32G_4800Mbit,116120.435782212,116158.635342010,1000,2,0,1000,1000,64,2048,0,8124907,8124843,64,8124843,8124843,0,431843,38.199559,37.662851,2.391602,35.271249,98,425000,431000,715979,47314563,0,0,0,7409726,11218246231,0,0,0,193000,293679000,2349432000,0.00,8124843,11150500780,0,903,0,8124843,11150500780,0,0,0,212000,291905000,2335240000,0.01,7408320,11216117547,0,0,0,716024,47317533,0,0,0,193000,293623000,2348984000,0.00,726,481,245
liburing64_32G_4800Mbit,116160.640100043,116208.55879043,1000,2,0,1000,1000,64,2048,0,8417758,8417759,18446744073709551615,8417759,8417759,0,429871,47.415779,46.742748,2.692961,44.49787,98,355000,360000,1010827,66819301,0,0,0,7408507,11216408774,0,0,0,156000,236558000,1892464000,0.00,8417759,11162979015,0,1776,0,8417759,11162979015,0,0,0,177000,235431000,1883448000,0.02,7406564,11213467044,0,0,0,1011032,66832987,0,0,0,156000,236496000,1891968000,0.00,1389,658,731
liburing64_32G_4800Mbit,116210.60730636,116247.940682474,1000,2,0,1000,1000,64,2048,0,8117341,8117341,0,8117341,8117341,0,428690,37.879951,37.419125,2.478443,34.940682,98,428000,433000,710086,46916442,0,0,0,7408363,11216199569,0,0,0,195000,296106000,2368848000,0.00,8117341,11147785685,0,1161,0,8117341,11147785685,0,0,0,214000,294299000,2354392000,0.01,7406914,11214005783,0,0,0,710143,46920204,0,0,0,195000,296048000,2368384000,0.00,775,579,196
liburing64_32G_4800Mbit,116249.945368623,116292.652464904,1000,2,0,1000,1000,64,2048,0,8200444,8200444,0,8200444,8200444,0,408534,42.707096,42.222799,2.295883,39.926916,98,384000,388000,790981,52268537,0,0,0,7410254,11219068658,0,0,0,173000,262698000,2101584000,0.00,8200444,11155320421,0,897,0,8200444,11155320421,0,0,0,192000,261205000,2089640000,0.01,7409019,11217197396,0,0,0,791090,52276271,0,0,0,173000,262654000,2101232000,0.00,1111,701,410
liburing64_32G_4800Mbit,116294.657292028,116333.649897774,1000,2,0,1000,1000,64,2048,0,8141012,8141012,0,8141012,8141012,0,429862,38.992605,38.493576,2.561493,35.932083,98,417000,422000,732854,48439177,0,0,0,7409328,11217660580,0,0,0,190000,287691000,2301528000,0.00,8141012,11150344169,0,1261,0,8141012,11150344169,0,0,0,208000,285964000,2287712000,0.02,7407819,11215375954,0,0,0,732949,48445447,0,0,0,189000,287632000,2301056000,0.00,1033,701,332
liburing128_32G_4800Mbit,116343.958651368,116387.360020306,1000,2,0,1000,1000,128,2048,0,8301203,8301075,128,8301075,8301075,0,237913,43.401368,42.765377,2.133139,40.632238,98,382000,388000,894452,59111333,0,0,0,7407449,11214802894,0,0,0,170000,258399000,2067192000,0.00,8301075,11156437125,0,1025,0,8301075,11156437125,0,0,0,191000,257054000,2056432000,0.01,7405913,11212477390,0,0,0,894655,59124995,0,0,0,170000,258346000,2066768000,0.00,1226,400,826
liburing128_32G_4800Mbit,116389.364830586,116426.88224734,1000,2,0,1000,1000,128,2048,0,8096928,8096928,0,8096928,8096928,0,229688,36.723394,36.304313,2.313021,33.991292,98,440000,446000,687306,45426344,0,0,0,7410280,11219108433,0,0,0,201000,305506000,2444048000,0.00,8096928,11150171485,0,744,0,8096928,11150171485,0,0,0,220000,303629000,2429032000,0.01,7408781,11216837475,0,0,0,687395,45432194,0,0,0,201000,305444000,2443552000,0.00,588,329,259
liburing128_32G_4800Mbit,116428.93369472,116464.152587132,1000,2,0,1000,1000,128,2048,0,8073806,8073806,0,8073806,8073806,0,234956,36.59217,35.661145,2.232207,33.428938,98,447000,452000,665012,43945719,0,0,0,7409621,11218043343,0,0,0,205000,311102000,2488816000,0.00,8073806,11147695060,0,886,0,8073806,11147695060,0,0,0,223000,309151000,2473208000,0.01,7408106,11215748161,0,0,0,665074,43949787,0,0,0,205000,311038000,2488304000,0.00,451,353,98
liburing128_32G_4800Mbit,116466.157641739,116502.482152427,1000,2,0,1000,1000,128,2048,0,8090117,8090117,0,8090117,8090117,0,237370,36.324510,35.909532,2.309970,33.599562,98,445000,450000,681400,45025947,0,0,0,7409402,11217736228,0,0,0,203000,308824000,2470592000,0.00,8090117,11148451911,0,775,0,8090117,11148451911,0,0,0,222000,306916000,2455328000,0.01,7408219,11215943694,0,0,0,681493,45032141,0,0,0,203000,308775000,2470200000,0.00,455,336,119
liburing128_32G_4800Mbit,116504.487638445,116540.991631694,1000,2,0,1000,1000,128,2048,0,8097645,8097645,0,8097645,8097645,0,225816,36.503993,36.86567,2.237347,33.849220,98,443000,448000,689589,45565228,0,0,0,7408697,11216702487,0,0,0,202000,307281000,2458248000,0.00,8097645,11147918675,0,682,0,8097645,11147918675,0,0,0,221000,305397000,2443176000,0.01,7407218,11214461809,0,0,0,689633,45568132,0,0,0,202000,307220000,2457760000,0.00,455,336,119
liburing256_32G_4800Mbit,116551.298986398,116595.149293802,1000,2,0,1000,1000,256,2048,0,8155382,8155126,256,8155126,8155126,0,113683,43.850307,43.391120,1.903858,41.487262,98,371000,375000,749872,49545448,0,0,0,7406337,11213120952,0,0,0,168000,255715000,2045720000,0.00,8155126,11146842462,0,1166,0,8155126,11146842462,0,0,0,185000,254203000,2033624000,0.01,7405132,11211297054,0,0,0,749957,49551058,0,0,0,168000,255673000,2045384000,0.00,868,35,833
liburing256_32G_4800Mbit,116597.154210490,116632.550365731,1000,2,0,1000,1000,256,2048,0,8037966,8037966,0,8037966,8037966,0,121514,35.396155,35.52664,2.62917,32.989747,99,454000,458000,630187,41631589,0,0,0,7408506,11216421891,0,0,0,209000,316883000,2535064000,0.00,8037966,11144414086,0,796,0,8037966,11144414086,0,0,0,227000,314849000,2518792000,0.01,7407162,11214387075,0,0,0,630258,41636359,0,0,0,209000,316826000,2534608000,0.00,307,119,188
liburing256_32G_4800Mbit,116634.555116633,116669.780505950,1000,2,0,1000,1000,256,2048,0,8036188,8036188,0,8036188,8036188,0,120738,35.225389,34.897248,2.39038,32.858210,99,456000,460000,629591,41591559,0,0,0,7407024,11214176693,0,0,0,210000,318358000,2546864000,0.00,8036188,11142600710,0,469,0,8036188,11142600710,0,0,0,228000,316326000,2530608000,0.01,7406063,11212720267,0,0,0,629636,41594517,0,0,0,210000,318317000,2546536000,0.00,170,104,66
liburing256_32G_4800Mbit,116671.785598869,116712.4206671,1000,2,0,1000,1000,256,2048,0,8128602,8128602,0,8128602,8128602,0,120500,40.218607,39.842426,2.88005,37.754421,99,404000,408000,719641,47549994,0,0,0,7410126,11218846164,0,0,0,184000,278950000,2231600000,0.00,8128602,11150820432,0,1313,0,8128602,11150820432,0,0,0,202000,277259000,2218072000,0.02,7408158,11215868084,0,0,0,719792,47560296,0,0,0,184000,278876000,2231008000,0.00,515,177,338
liburing256_32G_4800Mbit,116714.9165879,116754.523931691,1000,2,0,1000,1000,256,2048,0,8152954,8152954,0,8152954,8152954,0,121070,40.514765,40.163227,2.192217,37.971010,99,402000,405000,744512,49185029,0,0,0,7408667,11216668540,0,0,0,182000,276859000,2214872000,0.00,8152954,11151360027,0,298,0,8152954,11151360027,0,0,0,201000,275247000,2201976000,0.00,7407918,11215534554,0,0,0,744587,49189979,0,0,0,182000,276831000,2214648000,0.00,351,156,195
liburing512_32G_4800Mbit,116764.822644167,116804.84814226,1000,2,0,1000,1000,512,2048,0,8151105,8150593,512,8150593,8150593,0,64353,39.262170,38.789710,2.145618,36.644092,98,415000,420000,743869,49143266,0,0,0,7407523,11214922192,0,0,0,188000,285643000,2285144000,0.00,8150593,11148733038,0,973,0,8150593,11148733038,0,0,0,207000,283957000,2271656000,0.01,7406340,11213131130,0,0,0,744045,49154882,0,0,0,188000,285597000,2284776000,0.00,737,57,680
liburing512_32G_4800Mbit,116806.89707529,116845.728126600,1000,2,0,1000,1000,512,2048,0,8129813,8129813,0,8129813,8129813,0,64272,39.638419,39.315428,1.949089,37.366339,99,410000,413000,721938,47688428,0,0,0,7408130,11215858385,0,0,0,186000,282957000,2263656000,0.00,8129813,11149327433,0,356,0,8129813,11149327433,0,0,0,205000,281278000,2250224000,0.00,7406830,11213888713,0,0,0,722040,47695136,0,0,0,186000,282907000,2263256000,0.00,450,64,386
